original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Løberg, Skien",59.202805,9.65755,"Løbergvegen, 3719 Skien",Løberg,,Løbergvegen,3719,Fedraheim,Telemark,Skien,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Loddefjord",60.361483,5.2331114,"Loddefjord, Bergen",Loddefjord,Laksevåg,,5171,Loddefjord,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Loen",61.8720877,6.8466459,"6789 Loen (Loen)",Loen,,,6789,,Vestland,Loen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lofoten",68.20239194999999,13.680940656585705,"Lofoten",Lofoten,,,,,,,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Loftseik",59.3058155,10.4285244,"Loftseik, Tønsberg",Loftseik,,,3123,Loftseik,Vestfold,Tønsberg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Løken, Holter",60.1382796,11.0548177,"Løken, Holter meieri",Løken,,,2034,Løken,Akershus,Holter meieri,,Norway,0.9,no,,0.45,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Løkeng",70.0996806,21.6014805,"Løkeng, Kvænangen",Løkeng,,,,Løkeng,Troms,Kvænangen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Løkken verk",63.1257479,9.7053282,"7332 Løkken Verk (Løkken Verk)",Løkken Verk,,,7332,,Trøndelag,Løkken Verk,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Løkken Verk",63.1257479,9.7053282,"7332 Løkken Verk (Løkken Verk)",Løkken Verk,,,7332,,Trøndelag,Løkken Verk,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lomdalen, Espeland",58.35,7.03333,"Kvinesdal (Espeland), Agder",,Kvinesdal,,,,,Espeland,Agder,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Lønninghavn",,,,,,,,,,,,,,,,,,,
"Lørenskog kirke",59.924556499999994,10.98478623799435,"Lørenskog kirke, Hammerveien, 1474 Lørenskog",Lørenskog kirke,Bredde,Hammerveien,1474,Mellom-Hammer,Akershus,Lørenskog,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lørenskog postkontor",59.924556499999994,10.98478623799435,"Lørenskog kirke, Hammerveien, 1474 Lørenskog",Lørenskog kirke,Bredde,Hammerveien,1474,Mellom-Hammer,Akershus,Lørenskog,Viken,Norway,1,no,0.3969,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lørenskog",59.8970034,10.966914823844895,"Lørenskog",,,,,,Akershus,Lørenskog,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Løten",60.865275350000005,11.372851280304207,"Løten",,,,,,Innlandet,Løten,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Løvenstad",59.936959,11.026377,"Løvenstad, Rælingen",Løvenstad,,,2006,Løvenstad,Akershus,Rælingen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ludvig Karstens vei, Oslo",59.9339071,10.9226815,"Ludvig Karstens vei, 1064 Oslo",Ludvig Karstens vei,,Ludvig Karstens vei,1064,Ellingsrud,,Oslo,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Luktvatn",66.0475776,13.5271953,"Luktvatn, Vefsn",Luktvatn,,,8672,Luktvatn,Nordland,Vefsn,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lunden, Stokke",59.2111528,10.32185,"Lunden, Stokke",Lunden,,,3159,Lunden,Vestfold,Stokke,,Norway,1,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lunner",60.235060149999995,10.6664934222367,"Lunner",,,,,,Akershus,Lunner,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Lutvatn",,,,,,,,,,,,,,,,,,,
"Lyngbø",60.373998,5.265756491141159,"Lyngbø, Bergen",Lyngbø,Laksevåg,,5164,Lyngbø,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mågerøy Fort",60.396674,5.308746,"Frederiksberg fort, Bergen",,Bergen,Frederiksberg fort,,Skuteviken,Vestland,Bergen,,Norway,,no,,0.55,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mågerøy fort.",59.20491355,10.901265042068847,"Huth fort, Fastings vei, 1678 Fredrikstad",Huth fort,Krossnes,Fastings vei,1678,Glombo,Østfold,Fredrikstad,Viken,Norway,,no,,0.5684210526315789,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Malm",64.0702638,11.2173077,"7790 Malm (Malm)",Malm,,,7790,,Trøndelag,Malm,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Målsjøåsen, Klæbu",64.08024,11.7357,"Steinkjer (Klaebu), Trøndelag",,Steinkjer,,,,,Klaebu,Trøndelag,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Mandal",58.0268181,7.4534802,"4514 Mandal",Mandal,,,4514,,Agder,Mandal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Måndalen",62.5331365,7.445068,"6386 Måndalen (Måndalen)",Måndalen,,,6386,,Møre og Romsdal,Måndalen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Manglerud, Oslo",59.8963027,10.8120695,"Manglerud, Oslo",Manglerud,,,0679,Manglerud,,Oslo,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Maridalen",60.5497236,10.7765508,"Maridalen",Maridalen,,,,,Innlandet,Maridalen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Maridalsvn.",59.968358,10.7662892,"Brekke/Maridalsvn Ø, Maridalsveien, 0882 Oslo",Brekke/Maridalsvn Ø,,Maridalsveien,0882,Marka,,Oslo,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Marøy",60.7073418,4.894182,"5937 Marøy (Marøy)",Marøy,,,5937,,Vestland,Marøy,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Masfjorden",60.8442382,5.40299081758412,"Masfjorden",,,,,,Vestland,Masfjorden,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mathopen",60.3406417,5.2149944,"Mathopen, Bergen",Mathopen,Laksevåg,,,Mathopen,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mellom Hurdal og Feiring",69.5794961,30.122169663648847,"Mellom-Ørretvatn, South Varanki, Finnmark",Mellom-Ørretvatn,,,,,Finnmark,South Varanki,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mellom Kongsberg/Drammen",59.669905,9.647194538461537,"Kongsberg Kino, Nymoens torg, 3611 Kongsberg",Kongsberg Kino,Kongsberg,Nymoens torg,3611,,Buskerud,Kongsberg,Viken,Norway,0.5,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mellom Molde og Vestnes",69.5794961,30.122169663648847,"Mellom-Ørretvatn, South Varanki, Finnmark",Mellom-Ørretvatn,,,,,Finnmark,South Varanki,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mellom Skåbu og Bygdin",63.109382,7.788624,"Mellom, 6517 Kristiansund Municipality",,Kristiansund,Mellom,6517,Løkkemyra,Møre og Romsdal,Kristiansund Municipality,Møre and Romsdal,Norway,,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Melsomvik",59.2246686,10.3362022,"3159 Melsomvik (Melsomvik)",Melsomvik,,,3159,,Vestfold,Melsomvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Merkedammen",59.39796235,10.06029339439598,"Merkedammen, Valmestadsetra, Vestfold",Merkedammen,,,,,Vestfold,Valmestadsetra,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Minde",60.3571005,5.342292255514856,"Minde, Bergen",Minde,Årstad,,,Minde,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mjølkeråen",60.4884976,5.2609353,"5136 Mjølkeråen (Bergen)",Mjølkeråen,,,5136,,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mjøndalen",59.7500459,10.0122408,"3050 Mjøndalen (Mjøndalen)",Mjøndalen,,,3050,,Buskerud,Mjøndalen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mofjellet, Hammeren",66.30079380000001,14.248367808208043,"Mofjellet kraftverk, Anleggshammeren, 8610 Mofjellstua",Mofjellet kraftverk,,Anleggshammeren,8610,,Nordland,Mofjellstua,Nordland,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Molde",62.60162565,8.138620840166594,"Molde",,,,,,Møre og Romsdal,Molde,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Morland, Sotra",61.2096538,7.5313712,"Morland, Årdal",Morland,,,,Morland,Vestland,Årdal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mosheim",65.8080639,13.2532807,"Mosheim, Vefsn",Mosheim,,,8658,Mosheim,Nordland,Vefsn,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mosjøen",65.8375342,13.1892098,"8656 Mosjøen - Mussere",Mosjøen - Mussere,,,8656,,Nordland,Mosjøen - Mussere,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Moss",59.414667449999996,10.659657776223916,"Moss",,,,,,Østfold,Moss,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mosseveien",59.8771132,10.7761741,"Mosseveien, 1177 Oslo",Mosseveien,,Mosseveien,1177,Bekkelaget,,Oslo,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Mossevn. ved Gjersjøen",,,,,,,,,,,,,,,,,,,
"Munkebotn",60.414209,5.322654,"Sandviken, Munkebotn, Amalie Skrams vei, 5035 Bergen","Sandviken, Munkebotn",Bergenhus,Amalie Skrams vei,5035,Skuteviken,Vestland,Bergen,,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Munkvoll stasjon",63.6733096,10.6278932,"Stasjon, Lundaveien, 7120 Leksvik",Stasjon,Indre Fosen,Lundaveien,7120,Kroa,Trøndelag,Leksvik,Trøndelag,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Namdalen",69.5566921,29.9776676,"Namdalen (Namdalen)",Namdalen,,,,,Finnmark,Namdalen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Namsenfjorden",64.4582529,11.493201577911448,"Namsenfjorden, Trøndelag",Namsenfjorden,,,,,Trøndelag,,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nannestad",60.2267034,10.940940671045684,"Nannestad",,,,,,Akershus,Nannestad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Napp i Lofoten",68.018681,13.189773,"Flakstad (Sund I Lofoten), Nordland",,Flakstad,,,,,Sund I Lofoten,Nordland,Norway,0.81,no,,0.2025,,,https://www.whosonfirst.org/docs/licenses/
"Napp",68.1331694,13.4319333,"8382 Napp (Napp)",Napp,,,8382,,Nordland,Napp,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Narvik",68.28988385,17.086538711321808,"Narvik",,,,,,Nordland,Narvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nebb ved Skøyen",,,,,,,,,,,,,,,,,,,
"Nedre Eikerv. Drammen",59.7452,10.172831,"Drammen (Drammen), Viken",,Drammen,,,,,Drammen,Viken,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Nemabu Høyfjellstue",,,,,,,,,,,,,,,,,,,
"Nes",60.1705037,11.455117948252838,"Nes",,,,,,Akershus,Nes,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nesbyen",60.5468243,9.02834167962304,"3540 Nesbyen",,,,3540,,Buskerud,Nesbyen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nesgrenda, Tvedestrand",58.6272528,8.8572535,"Nesgrenda, 4934 Tvedestrand",Nesgrenda,Nesgrenda,,4934,Nes,Agder,Tvedestrand,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nesna tettsted",66.198899,13.023359,"Nesna (Nesna), Nordland",,Nesna,,,,,Nesna,Nordland,Norway,0.5,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Nesodden",59.808313,10.637834488651412,"Nesodden",,,,,,Akershus,Nesodden,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nesset, 7600 Levanger",63.7508991,11.2642775,"Nesset samfunnshus, Gjemblevegen, 7602 Levanger",Nesset samfunnshus,Staupslia,Gjemblevegen,7602,Solstad,Trøndelag,Levanger,Trøndelag,Norway,1,no,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nesttun",60.3162644,5.35439,"Nesttun, Bergen",Nesttun,Fana,,5221,Nesttun,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nestun",59.9244439,11.9854119,"2233 Nestun",Nestun,,,2233,,Innlandet,Nestun,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nevermoen",66.4071975,14.4663902,"Nevermoen (Nevermoen)",Nevermoen,,,,,Nordland,Nevermoen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nidarvoll",63.399006,10.405469,"Nidarvoll skole, 7031 Trondheim",,Trondheim,Nidarvoll skole,7031,,,Trondheim,Trøndelag,Norway,,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nord-Herøy",65.9977297,12.311941,"8850 Nordre Herøy (Nordre Herøy)",Nordre Herøy,,,8850,,Nordland,Nordre Herøy,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nord-Statland",64.4956927,11.147007,"7777 Statland (Statland)",Statland,,,7777,,Trøndelag,Statland,,Norway,0.5,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nord Odal",60.4398571,11.584875777754126,"Nord-Odal",,,,,,Innlandet,Nord-Odal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordasletta - Sundland",59.741973,10.176418,"Sundland Verksted, 3018 Drammen",,Drammen,Sundland Verksted,3018,Strømsgodset,Buskerud,Drammen,Viken,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordengdalen",64.20012,11.42828,"Nordengdalen, Steinkjer, Trøndelag",Nordengdalen,,,,,,Steinkjer,Trøndelag,Norway,1,no,,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Norderhov",60.1316865,10.2727222,"3511 Norderhov (Norderhov)",Norderhov,,,3511,,Buskerud,Norderhov,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordfjord",67.4364849,15.7217783,"Nordfjord (Nordfjord)",Nordfjord,,,,,Nordland,Nordfjord,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordfjordeid",61.907681,5.9891381,"6770 Nordfjordeid",Nordfjordeid,,,6770,,Vestland,Nordfjordeid,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordgrenseter",,,,,,,,,,,,,,,,,,,
"Nordheim",63.224281,8.2132333,"Nordheim (Nordheim)",Nordheim,,,,,Møre og Romsdal,Nordheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordli",65.3796667,13.6347305,"Nordli (Nordli)",Nordli,,,,,Nordland,Nordli,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordre hovin",59.9298039,11.1392453,"Nordre Hovin, 1900 Fetsund",Nordre Hovin,Nordre Hovin,,1900,Søndre Hovin,Akershus,Fetsund,,Norway,0.9,no,,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordre Romeriks åsene",60.24038785,10.142755640061448,"Nordre Semmentjern, Ringerike, Buskerud",Nordre Semmentjern,,,,,Buskerud,Ringerike,,Norway,0.567,no,0.315,0.315,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordreisa",69.52745715,21.598863610673952,"Nordreisa",,,,,,Troms,Nordreisa,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nordsjø",59.22495,9.45912,"Nordsjø, Skien, Vestfold og Telemark",Nordsjø,,,,,,Skien,Vestfold og Telemark,Norway,1,no,,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Nøsenvannet",,,,,,,,,,,,,,,,,,,
"Nøtterøy",59.2294611,10.4080217,"3140 Nøtterø (Tandstad)",Nøtterø,,,3140,,Vestfold,Tandstad,,Norway,0.7875,no,,0.7875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Numedal",69.5691659,20.5911524,"Numedal, Kåfjord",Numedal,,,,Numedal,Troms,Kåfjord,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nyborg",64.0434361,13.9867249,"Nyborg (Nyborg)",Nyborg,,,,,Trøndelag,Nyborg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nybygda",69.2654908,17.7312031,"Nybygda (Nybygda)",Nybygda,,,,,Troms,Nybygda,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nygård, Laksevåg",60.3794611,5.2320028,"Nygård, Laksevåg, Bergen",Nygård,Laksevåg,,5178,,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Nygård",68.4639412,17.6883306,"Nygård (Nygård)",Nygård,,,,,Nordland,Nygård,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ø. Halsen",68.0598732,15.4118931,"Halsen, 8290 Langbakkan",Halsen,,Halsen,8290,,Nordland,Langbakkan,,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Øie, Kvinesdal",64.751077,12.348395,"Øie naturreservat, Hoylandet",,,Øie naturreservat,,Sundodden,Trøndelag,Hoylandet,Trøndelag,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Oklungen",59.1761366,9.810355,"3948 Oklungen (Porsgrunn)",Oklungen,,,3948,,Telemark,Porsgrunn,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Oldedalen",61.670968,6.824054,"Stryn (Oldedalen), Vestland",,Stryn,,,,,Oldedalen,Vestland,Norway,1,no,,1,,,https://www.whosonfirst.org/docs/licenses/
"Olden",61.8351511,6.8072075,"6788 Olden (Olden)",Olden,,,6788,,Vestland,Olden,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Onsog",,,,,,,,,,,,,,,,,,,
"Onsøy",63.4270569,10.1810471,"Onsøy, Heimdal, Trondheim",Onsøy,Heimdal,,7070,,Trøndelag,Trondheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
